2013,6,14,98943.55
2013,6,17,99161.6
2013,6,18,99317.38
2013,6,19,98715.95
2013,6,20,97716.77
2013,6,21,97861.31
2013,6,24,97653.66
2013,6,25,97918.48
2013,6,26,98320.64
2013,6,27,98572.62
2013,6,28,98433.67
2013,7,1,98745.07
2013,7,2,98672.83
2013,7,3,98636.29
2013,7,5,98852.76
2013,7,8,98979.4
2013,7,9,99180.03
2013,7,10,99195.21
2013,7,11,99603.69
2013,7,12,99656.41
2013,7,15,99564.55
2013,7,16,99482.0
2013,7,17,99536.22
2013,7,18,99461.31
2013,7,19,99605.76
2013,7,22,99610.94
2013,7,23,99578.18
2013,7,24,99479.23
2013,7,25,99610.84
2013,7,26,99623.32
2013,7,29,99501.27
2013,7,30,99464.71
2013,7,31,99420.31
2013,8,1,99711.01
2013,8,2,99842.26
2013,8,5,99769.58
2013,8,6,99854.37
2013,8,7,99603.75
2013,8,8,99665.55
2013,8,9,99532.21
2013,8,12,99448.96
2013,8,13,99466.91
2013,8,14,99151.06
2013,8,15,98505.63
2013,8,16,98256.92
2013,8,19,98098.32
2013,8,20,98405.97
2013,8,21,98210.53
2013,8,22,98530.34
2013,8,23,98627.46
2013,8,26,98404.8
2013,8,27,97978.92
2013,8,28,97876.82
2013,8,29,98123.52
2013,8,30,98066.29
2013,9,3,98050.9
2013,9,4,98391.39
2013,9,5,98369.3
2013,9,6,98355.23
2013,9,9,98562.25
2013,9,10,98634.2
2013,9,11,98622.73
2013,9,12,98533.01
2013,9,13,98576.35
2013,9,16,98654.95
2013,9,17,98734.54
2013,9,18,98881.25
2013,9,19,98825.37
2013,9,20,98711.47
2013,9,23,98733.95
2013,9,24,98690.39
2013,9,25,98600.64
2013,9,26,98578.29
2013,9,27,98460.66
2013,9,30,98313.99
2013,10,1,98385.06
2013,10,2,98343.85
2013,10,3,98096.25
2013,10,4,98184.36
2013,10,7,98018.16
2013,10,8,97659.14
2013,10,9,97515.82
2013,10,10,98344.04
2013,10,11,98431.48
2013,10,14,98593.27
2013,10,15,98349.82
2013,10,16,98793.46
2013,10,17,99105.44
2013,10,18,99079.54
2013,10,21,99071.46
2013,10,22,99291.77
2013,10,23,99239.78
2013,10,24,99291.33
2013,10,25,99458.8
2013,10,28,99429.88
2013,10,29,99494.22
2013,10,30,99266.87
2013,10,31,99269.69
2013,11,1,99266.04
2013,11,4,99287.81
2013,11,5,99262.59
2013,11,6,99318.62
2013,11,7,98949.46
2013,11,8,99207.06
2013,11,11,99134.84
2013,11,12,99142.13
2013,11,13,99356.87
2013,11,14,99549.2
2013,11,15,99662.8
2013,11,18,99466.76
2013,11,19,99334.14
2013,11,20,99006.73
2013,11,21,99162.93
2013,11,22,99388.55
2013,11,25,99281.27
2013,11,26,99408.79
2013,11,27,99397.59
2013,11,29,99323.62
2013,12,2,99136.42
2013,12,3,99119.93
2013,12,4,98978.53
2013,12,5,98946.98
2013,12,6,99291.81
2013,12,9,99255.55
2013,12,10,99054.9
2013,12,11,98815.2
2013,12,12,98612.86
2013,12,13,98538.49
2013,12,16,98666.91
2013,12,17,98539.61
2013,12,18,99109.14
2013,12,19,98981.76
2013,12,20,99142.39
2013,12,23,99187.76
2013,12,24,99292.43
2013,12,26,99341.8
2013,12,27,99255.1
2013,12,30,99341.85
2013,12,31,99431.37
2014,1,2,99087.68
2014,1,3,99049.16
2014,1,6,98873.57
2014,1,7,99039.36
2014,1,8,98877.48
2014,1,9,99043.94
2014,1,10,99025.81
2014,1,13,98735.34
2014,1,14,98962.63
2014,1,15,98936.83
2014,1,16,98924.65
2014,1,17,98756.81
2014,1,21,98709.14
2014,1,22,98665.46
2014,1,23,98673.29
2014,1,24,98287.99
2014,1,27,98174.41
2014,1,28,98334.57
2014,1,29,97882.68
2014,1,30,98211.19
2014,1,31,98197.67
2014,2,3,97516.13
2014,2,4,97806.27
2014,2,5,97738.13
2014,2,6,98126.67
2014,2,7,98477.23
2014,2,10,98562.91
2014,2,11,98752.11
2014,2,12,98765.69
2014,2,13,99033.93
2014,2,14,99104.75
2014,2,18,99224.26
2014,2,19,99185.85
2014,2,20,99307.74
2014,2,21,99287.5
2014,2,24,99391.29
2014,2,25,99444.36
2014,2,26,99448.17
2014,2,27,99555.58
2014,2,28,99619.72
2014,3,3,99463.39
2014,3,4,99650.43
2014,3,5,99617.4
2014,3,6,99596.14
2014,3,7,99567.65
2014,3,10,99587.44
2014,3,11,99463.97
2014,3,12,99542.62
2014,3,13,99182.48
2014,3,14,99151.82
2014,3,17,99320.92
2014,3,18,99451.14
2014,3,19,99187.2
2014,3,20,99180.96
2014,3,21,98814.86
2014,3,24,98362.75
2014,3,25,98299.51
2014,3,26,98100.78
2014,3,27,98000.25
2014,3,28,98120.52
2014,3,31,98360.69
2014,4,1,98696.09
2014,4,2,98764.16
2014,4,3,98597.07
2014,4,4,98041.83
2014,4,7,97643.31
2014,4,8,97773.7
2014,4,9,98188.28
2014,4,10,97399.75
2014,4,11,97000.17
2014,4,14,97341.09
2014,4,15,97403.07
2014,4,16,97738.31
2014,4,17,97793.74
2014,4,21,97913.5
2014,4,22,98162.38
2014,4,23,98016.7
2014,4,24,98006.63
2014,4,25,97724.93
2014,4,28,97719.26
2014,4,29,97784.69
2014,4,30,97848.42
2014,5,1,97957.56
2014,5,2,97944.03
2014,5,5,98006.4
2014,5,6,97649.45
2014,5,7,97395.49
2014,5,8,97299.78
2014,5,9,97412.86
2014,5,12,97707.93
2014,5,13,97703.48
2014,5,14,97578.26
2014,5,15,97347.67
2014,5,16,97485.7
2014,5,19,97524.25
2014,5,20,97185.63
2014,5,21,97321.13
2014,5,22,97481.74
2014,5,23,97562.53
2014,5,27,97605.39
2014,5,28,97594.0
2014,5,29,97684.74
2014,5,30,97758.26
2014,6,2,97765.34
2014,6,3,97730.27
2014,6,4,97857.5
2014,6,5,97897.03
2014,6,6,97918.2
2014,6,9,97952.63
2014,6,10,97900.64
2014,6,11,97829.06
2014,6,12,97656.33
2014,6,13,97536.24
2014,6,16,97578.99
2014,6,17,97648.06
2014,6,18,97912.18
2014,6,19,97873.56
2014,6,20,97917.1
2014,6,23,97816.56
2014,6,24,97751.93
2014,6,25,97735.65
2014,6,26,97643.5
2014,6,27,97617.29
2014,6,30,97643.57
2014,7,1,97761.05
2014,7,2,97773.1
2014,7,3,97876.12
2014,7,7,97817.4
2014,7,8,97631.97
2014,7,9,97785.09
2014,7,10,97613.69
2014,7,11,97586.15
2014,7,14,97666.9
2014,7,15,97463.52
2014,7,16,97203.41
2014,7,17,96842.29
2014,7,18,97244.82
2014,7,21,97024.47
2014,7,22,97131.14
2014,7,23,97290.31
2014,7,24,97410.0
2014,7,25,97224.11
2014,7,28,97145.22
2014,7,29,97098.21
2014,7,30,97164.79
2014,7,31,96452.51
2014,8,1,96512.39
2014,8,4,96644.05
2014,8,5,96427.06
2014,8,6,96575.45
2014,8,7,96373.61
2014,8,8,96882.66
2014,8,11,96903.99
2014,8,12,96865.71
2014,8,13,96948.89
2014,8,14,97276.31
2014,8,15,97238.96
2014,8,18,97499.05
2014,8,19,97738.37
2014,8,20,97675.2
2014,8,21,97664.54
2014,8,22,97627.72
2014,8,25,97717.06
2014,8,26,97700.94
2014,8,27,97728.94
2014,8,28,97760.34
2014,8,29,97805.21
2014,9,2,97786.68
2014,9,3,97773.33
2014,9,4,97628.15
2014,9,5,97695.14
2014,9,8,97613.01
2014,9,9,97374.02
2014,9,10,97477.04
2014,9,11,97492.56
2014,9,12,97265.7
2014,9,15,97191.4
2014,9,16,97412.56
2014,9,17,97391.13
2014,9,18,97448.76
2014,9,19,97425.36
2014,9,22,97137.83
2014,9,23,96971.29
2014,9,24,97287.08
2014,9,25,96851.43
2014,9,26,97061.9
2014,9,29,97011.24
2014,9,30,96958.46
2014,10,1,96662.96
2014,10,2,96777.71
2014,10,3,97149.72
2014,10,6,97069.52
2014,10,7,96710.71
2014,10,8,97212.03
2014,10,9,96814.52
2014,10,10,96582.64
2014,10,13,96006.21
2014,10,14,96057.67
2014,10,15,95848.12
2014,10,16,95541.58
2014,10,17,95921.74
2014,10,20,96488.5
2014,10,21,96853.59
2014,10,22,96729.41
2014,10,23,96950.03
2014,10,24,97189.72
2014,10,27,97199.83
2014,10,28,97343.61
2014,10,29,97246.68
2014,10,30,97374.71
2014,10,31,97517.87
2014,11,3,97544.29
2014,11,4,97501.5
2014,11,5,97534.12
2014,11,6,97603.28
2014,11,7,97609.04
2014,11,10,97630.91
2014,11,11,97645.96
2014,11,12,97580.32
2014,11,13,97594.37
2014,11,14,97480.71
2014,11,17,97531.65
2014,11,18,97743.93
2014,11,19,97632.81
2014,11,20,97590.84
2014,11,21,97632.92
2014,11,24,97614.51
2014,11,25,97551.45
2014,11,26,97674.77
2014,11,28,97775.5
2014,12,1,97690.52
2014,12,2,97802.95
2014,12,3,97789.26
2014,12,4,97767.99
2014,12,5,97726.93
2014,12,8,97606.72
2014,12,9,97586.25
2014,12,10,97175.92
2014,12,11,97337.53
2014,12,12,96940.64
2014,12,15,96707.86
2014,12,16,96377.81
2014,12,17,96993.3
2014,12,18,97577.88
2014,12,19,97596.65
2014,12,22,97792.34
2014,12,23,97768.14
2014,12,24,97776.01
2014,12,26,97866.88
2014,12,29,97863.34
2014,12,30,97700.98
2014,12,31,97442.48
2015,1,2,97444.52
2015,1,5,97004.93
2015,1,6,96870.42
2015,1,7,97331.62
2015,1,8,97689.96
2015,1,9,97385.74
2015,1,12,97193.56
2015,1,13,97099.67
2015,1,14,96947.66
2015,1,15,96671.4
2015,1,16,97044.99
2015,1,20,97193.29
2015,1,21,97382.02
2015,1,22,97752.34
2015,1,23,97661.02
2015,1,26,97677.57
2015,1,27,97465.47
2015,1,28,97254.47
2015,1,29,97466.72
2015,1,30,97036.85
2015,2,2,97210.02
2015,2,3,97494.14
2015,2,4,97520.48
2015,2,5,97755.89
2015,2,6,97503.93
2015,2,9,97242.73
2015,2,10,97638.87
2015,2,11,97629.72
2015,2,12,97752.42
2015,2,13,97787.85
2015,2,17,97771.98
2015,2,18,97734.48
2015,2,19,97684.97
2015,2,20,97792.31
2015,2,23,97794.85
2015,2,24,97825.44
2015,2,25,97823.48
2015,2,26,97747.42
2015,2,27,97734.03
2015,3,2,97775.3
2015,3,3,97715.47
2015,3,4,97606.6
2015,3,5,97662.42
2015,3,6,97113.17
2015,3,9,97201.05
2015,3,10,96748.87
2015,3,11,96578.07
2015,3,12,97012.24
2015,3,13,96807.11
2015,3,16,97085.18
2015,3,17,96901.72
2015,3,18,97252.79
2015,3,19,97142.73
2015,3,20,97315.48
2015,3,23,97321.07
2015,3,24,97190.47
2015,3,25,96834.88
2015,3,26,96674.68
2015,3,27,96863.75
2015,3,30,97147.88
2015,3,31,96892.75
2015,4,1,96767.28
2015,4,2,96858.95
2015,4,6,97026.0
2015,4,7,96909.68
2015,4,8,97276.1
2015,4,9,97230.72
2015,4,10,97450.75
2015,4,13,97240.49
2015,4,14,97248.02
2015,4,15,97223.74
2015,4,16,97248.29
2015,4,17,96784.96
2015,4,20,96992.97
2015,4,21,97044.61
2015,4,22,97077.11
2015,4,23,97036.49
2015,4,24,97042.63
2015,4,27,96727.25
2015,4,28,96633.61
2015,4,29,96413.71
2015,4,30,96049.82
2015,5,1,96631.98
2015,5,4,96674.51
2015,5,5,96248.38
2015,5,6,96140.9
2015,5,7,96240.47
2015,5,8,96489.8
2015,5,11,96372.92
2015,5,12,96331.44
2015,5,13,96187.14
2015,5,14,96501.1
2015,5,15,96614.75
2015,5,18,96684.31
2015,5,19,96657.79
2015,5,20,96654.17
2015,5,21,96734.01
2015,5,22,96580.82
2015,5,26,96240.58
2015,5,27,96393.69
2015,5,28,96353.46
2015,5,29,96029.17
2015,6,1,96103.61
2015,6,2,96013.43
2015,6,3,96025.12
2015,6,4,95749.66
2015,6,5,95441.64
2015,6,8,95294.54
2015,6,9,95267.99
2015,6,10,95604.25
2015,6,11,95615.69
2015,6,12,95495.1
2015,6,15,95353.92
2015,6,16,95619.11
2015,6,17,95732.79
2015,6,18,96041.67
2015,6,19,95900.9
2015,6,22,96004.09
2015,6,23,95943.91
2015,6,24,95803.51
2015,6,25,95751.12
2015,6,26,95798.47
2015,6,29,95222.21
2015,6,30,95327.56
2015,7,1,95593.22
2015,7,2,95602.05
2015,7,6,95578.64
2015,7,7,95865.99
2015,7,8,95564.02
2015,7,9,95580.55
2015,7,10,95808.65
2015,7,13,95999.31
2015,7,14,96067.86
2015,7,15,96020.86
2015,7,16,96016.17
2015,7,17,95980.92
2015,7,20,95972.85
2015,7,21,95878.9
2015,7,22,95871.4
2015,7,23,95723.45
2015,7,24,95233.05
2015,7,27,95269.71
2015,7,28,95555.71
2015,7,29,95621.98
2015,7,30,95540.71
2015,7,31,95659.35
2015,8,3,95531.9
2015,8,4,95478.21
2015,8,5,95546.57
2015,8,6,95285.27
2015,8,7,95224.63
2015,8,10,95440.95
2015,8,11,95268.29
2015,8,12,95293.55
2015,8,13,95345.67
2015,8,14,95398.69
2015,8,17,95525.65
2015,8,18,95444.95
2015,8,19,95330.46
2015,8,20,94957.3
2015,8,21,94069.86
2015,8,24,92848.24
2015,8,25,92445.4
2015,8,26,93729.93
2015,8,27,94408.57
2015,8,28,94353.74
2015,8,31,93958.58
2015,9,1,92930.38
2015,9,2,93576.42
2015,9,3,93646.52
2015,9,4,93178.51
2015,9,8,94004.5
2015,9,9,93454.45
2015,9,10,93507.16
2015,9,11,93707.39
2015,9,14,93515.93
2015,9,15,93880.41
2015,9,16,94165.91
2015,9,17,94257.87
2015,9,18,93835.38
2015,9,21,93858.37
2015,9,22,93525.82
2015,9,23,93553.84
2015,9,24,93605.21
2015,9,25,93487.21
2015,9,28,92656.92
2015,9,29,92672.68
2015,9,30,93313.87
2015,10,1,93358.79
2015,10,2,93736.14
2015,10,5,93973.42
2015,10,6,93611.06
2015,10,7,93675.32
2015,10,8,93874.22
2015,10,9,93900.01
2015,10,12,93866.64
2015,10,13,93668.4
2015,10,14,93395.57
2015,10,15,93671.84
2015,10,16,93821.77
2015,10,19,93834.6
2015,10,20,93713.53
2015,10,21,93548.84
2015,10,22,93632.56
2015,10,23,93658.56
2015,10,26,93686.48
2015,10,27,93740.14
2015,10,28,93888.37
2015,10,29,93951.84
2015,10,30,93977.67
2015,11,2,94047.14
2015,11,3,94036.49
2015,11,4,93988.36
2015,11,5,93969.07
2015,11,6,93717.52
2015,11,9,93293.48
2015,11,10,93508.21
2015,11,11,93403.76
2015,11,12,93026.28
2015,11,13,92164.18
2015,11,16,92690.13
2015,11,17,92777.33
2015,11,18,93302.65
2015,11,19,93402.37
2015,11,20,93498.07
2015,11,23,93546.1
2015,11,24,93705.53
2015,11,25,93796.18
2015,11,27,93839.35
2015,11,30,93620.54
2015,12,1,93829.8
2015,12,2,93548.13
2015,12,3,93191.34
2015,12,4,93774.43
2015,12,7,93789.83
2015,12,8,93861.85
2015,12,9,93571.87
2015,12,10,93608.94
2015,12,11,93088.81
2015,12,14,93348.67
2015,12,15,93429.47
2015,12,16,93871.12
2015,12,17,93529.73
2015,12,18,93022.66
2015,12,21,93215.8
2015,12,22,93339.85
2015,12,23,93535.32
2015,12,24,93457.08
